2850.,0.09727521409303966
2850.05,0.07011320715651177
2850.1,-0.002854902273381835
2850.15,-0.07286330867414305
2850.2,-0.09268783284313097
2850.25,-0.059825808843405284
2850.3,0.009052562725760015
2850.35,0.06415047572059349
2850.4,0.07545713509356122
2850.45,0.028569325814997056
2850.5,-0.039441658259131686
2850.55,-0.08299425133836502
2850.6,-0.08097518737229009
2850.65,-0.0340088442955983
2850.7,0.028912260073127506
2850.75,0.06560086190917148
2850.8,0.04911503975048497
2850.85,-0.0061070047978157155
2850.9,-0.05921978620619683
2850.95,-0.08306256013120837
2851.,-0.07098474452238548
2851.05,-0.013567997766542878
2851.1,0.038092188704501345
2851.15,0.054719546081635366
2851.2,0.021841057857879646
2851.25,-0.030518448226656995
2851.3,-0.07502828081313587
2851.35,-0.08432870629916897
2851.4,-0.05271714444833564
2851.45,0.000340350331670382
2851.5,0.03641259396291662
2851.55,0.038441640290587414
2851.6,-0.0011220519786209876
2851.65,-0.052433801611771316
2851.7,-0.08720674958831721
2851.75,-0.08002893013428201
2851.8,-0.036937905171706774
2851.85,0.012189740920349365
2851.9,0.03184962222978219
2851.95,0.016024159441455046
2852.,-0.024795689332151215
2852.05,-0.06978396613743543
2852.1,-0.09083474092863679
2852.15,-0.07033434986830506
2852.2,-0.021193830974461057
2852.25,0.014930462841339111
2852.3,0.01951279128633105
2852.35,-0.0010049526534187338
2852.4,-0.047094400751588536
2852.45,-0.08177882036925997
2852.5,-0.08797550120064243
2852.55,-0.056796125710583976
2852.6,-0.013151493195801304
2852.65,0.01608589202585676
2852.7,0.009832189258596696
2852.75,-0.025886851412890627
2852.8,-0.06757422635400863
2852.85,-0.08320468917713263
2852.9,-0.0750765062812891
2852.95,-0.0456189188045258
2853.,-0.009611384512783523
2853.05,0.008161852386382121
2853.1,-0.00853522197754717
2853.15,-0.03771590089331982
2853.2,-0.07333179892139756
2853.25,-0.08632008471617443
2853.3,-0.06941226380386001
2853.35,-0.039714012102207215
2853.4,-0.006480953099786392
2853.45,0.003783973051483549
2853.5,-0.020691027272146296
2853.55,-0.05722065898992129
2853.6,-0.08093209621280974
2853.65,-0.08402764136339072
2853.7,-0.05962025749485104
2853.75,-0.032975839549866444
2853.8,-0.01093854955462124
2853.85,-0.009791039599684288
2853.9,-0.032568313777426604
2853.95,-0.06649624730781785
2854.,-0.0862225521982153
2854.05,-0.08199034629987896
2854.1,-0.05724478537533504
2854.15,-0.029160118452782276
2854.2,-0.013651775011129878
2854.25,-0.023371537083871657
2854.3,-0.04944793146918331
2854.35,-0.0747970817606341
2854.4,-0.0856558965255076
2854.45,-0.08180440001223536
2854.5,-0.05711143392795672
2854.55,-0.03018826932170214
2854.6,-0.021143637993113897
2854.65,-0.03179045210443117
2854.7,-0.057620939863728064
2854.75,-0.08875602410775661
2854.8,-0.09832796972045206
2854.85,-0.0769685400828576
2854.9,-0.047960955394104825
2854.95,-0.034701256991304774
2855.,-0.0263523439709305
2855.05,-0.044028800836668734
2855.1,-0.07838250789575972
2855.15,-0.09698836429704197
2855.2,-0.09580470091546696
2855.25,-0.07600159013605295
2855.3,-0.048272558882999445
2855.35,-0.031171821222285276
2855.4,-0.03690699083491879
2855.45,-0.0629129283478717
2855.5,-0.09181644436250483
2855.55,-0.10304637213185093
2855.6,-0.09305244513212846
2855.65,-0.06879685946557541
2855.7,-0.046008192428703534
2855.75,-0.04095251582772706
2855.8,-0.0529579533059322
2855.85,-0.076078996318485
2855.9,-0.0937212170175415
2855.95,-0.1076772644993758
2856.,-0.09658398563701322
2856.05,-0.06341356394438662
2856.1,-0.0431356097390163
2856.15,-0.04628575331755301
2856.2,-0.06658667002228456
2856.25,-0.09478458609638149
2856.3,-0.10571105016291332
2856.35,-0.10136588544578418
2856.4,-0.08422234263310063
2856.45,-0.06490258121390433
2856.5,-0.05058392810641717
2856.55,-0.0558255850374413
2856.6,-0.07988653737978371
2856.65,-0.10211244664213714
2856.7,-0.11071051393945305
2856.75,-0.10277999395807781
2856.8,-0.07576349440632887
2856.85,-0.061254785921104386
2856.9,-0.05701371127255255
2856.95,-0.07324003735200219
2857.,-0.09320531466987007
2857.05,-0.10653759821479704
2857.1,-0.10762246625403966
2857.15,-0.09139594510692066
2857.2,-0.08061086967935427
2857.25,-0.06363462107050406
2857.3,-0.06928916544075855
2857.35,-0.08004386467111722
2857.4,-0.09867676575745547
2857.45,-0.11007604801699077
2857.5,-0.10587861725365631
2857.55,-0.0891095255053573
2857.6,-0.06935593471144359
2857.65,-0.07040711474561778
2857.7,-0.0801398694551513
2857.75,-0.09008648692975246
2857.8,-0.10244489147034667
2857.85,-0.1081833580689752
2857.9,-0.09643127074076122
2857.95,-0.08111154935318245
2858.,-0.07187271110971048
2858.05,-0.07481576483037797
2858.1,-0.08330568700365278
2858.15,-0.09765677819813857
2858.201,-0.10615069261144067
2858.251,-0.09817422247536581
2858.301,-0.08471259750945596
2858.351,-0.07302271871209123
2858.401,-0.07267049293463256
2858.451,-0.08401610130274094
2858.501,-0.09398012053090009
2858.551,-0.09509092563301333
2858.601,-0.08946991764337953
2858.651,-0.08737924069302327
2858.701,-0.07754623345770682
2858.751,-0.07669546712026394
2858.801,-0.08028904928532096
2858.851,-0.08488642484761837
2858.901,-0.08866614747636604
2858.951,-0.08760903391548513
2859.001,-0.08340515250464237
2859.051,-0.07408767964217473
2859.101,-0.07179891032263169
2859.151,-0.07844060103553994
2859.201,-0.08742505830819577
2859.251,-0.09171921853909487
2859.301,-0.0837882620944317
2859.351,-0.07074139574593284
2859.401,-0.06498980299714756
2859.451,-0.070658784752222
2859.501,-0.07872767492659759
2859.551,-0.088811464544953
2859.601,-0.09262721520677279
2859.651,-0.08376975813630105
2859.701,-0.06951477725563257
2859.751,-0.05596965760673142
2859.801,-0.06025408161289387
2859.851,-0.07678120679879862
2859.901,-0.08912751446707692
2859.951,-0.09840271123324573
2860.001,-0.09080425912978056
2860.051,-0.07029622355518352
2860.101,-0.05142115014573276
2860.151,-0.044274599816806204
2860.201,-0.06789690242239897
2860.251,-0.09158897787831274
2860.301,-0.10383810504333982
2860.351,-0.10228993661156338
2860.401,-0.08066689923961284
2860.451,-0.04867997291439438
2860.501,-0.03350210267973319
2860.551,-0.045646864868751205
2860.601,-0.0847082399159079
2860.651,-0.1144177600472004
2860.701,-0.11710933797018544
2860.751,-0.0912825233268821
2860.801,-0.05548396041367142
2860.851,-0.024705380540192237
2860.901,-0.03293331158114067
2860.951,-0.06644004535942029
2861.001,-0.10476859935100885
2861.051,-0.12818079079857397
2861.101,-0.11638030376778637
2861.151,-0.07151493520019639
2861.201,-0.023164768020933278
2861.251,-0.012988275626084964
2861.301,-0.04226956654227449
2861.351,-0.0953999905247819
2861.401,-0.13585880395466812
2861.451,-0.12979093087763474
2861.501,-0.09097699366876248
2861.551,-0.03634036228141606
2861.601,-0.003099640072341374
2861.651,-0.01761320042514992
2861.701,-0.0700642448758758
2861.751,-0.12384024752094212
2861.801,-0.14774891164270784
2861.851,-0.12134302598290739
2861.901,-0.058105472678054125
2861.951,0.0024135098094330318
2862.001,0.005745230826237328
2862.051,-0.03787401598114019
2862.101,-0.10591931714307784
2862.151,-0.15303855561863416
2862.201,-0.14046465512768624
2862.251,-0.08833434111886908
2862.301,-0.018218178233046875
2862.351,0.020345379245524358
2862.401,0.00041008098453613367
2862.451,-0.07257181365992967
2862.501,-0.1437700700107157
2862.551,-0.16117801084079722
2862.601,-0.11577964611544216
2862.651,-0.04077219958525806
2862.701,0.020091310717517984
2862.751,0.021977637277692908
2862.801,-0.03377567616369798
2862.851,-0.1140434154434971
2862.901,-0.16263819411563296
2862.951,-0.14593310185955136
2863.001,-0.07175508233695584
2863.051,0.005544152937871471
2863.101,0.03959606296583615
2863.151,0.00700234344041166
2863.201,-0.07718105346999582
2863.251,-0.14888924011902752
2863.301,-0.16129278508156092
2863.351,-0.10722541651355648
2863.401,-0.021420092106359666
2863.451,0.04078443748297586
2863.501,0.04158138643009061
2863.551,-0.03005973583396338
2863.601,-0.11698196462491445
2863.651,-0.16190747861831029
2863.701,-0.13330171040627883
2863.751,-0.059627543849339264
2863.801,0.027890973565176905
2863.851,0.05702698574231789
2863.901,0.013708830380443677
2863.951,-0.06876540442508922
2864.001,-0.14430156069709538
2864.051,-0.1481382557281151
2864.101,-0.08946803615822349
2864.151,-0.005313672597637719
2864.201,0.057753959771114735
2864.251,0.04711739486520509
2864.301,-0.02486417659411964
2864.351,-0.1066652823005723
2864.401,-0.1459678792236063
2864.451,-0.11897946612457594
2864.501,-0.04177257529748615
2864.551,0.041114103859981654
2864.601,0.06496392266307928
2864.651,0.019323208730920558
2864.701,-0.06537699477422691
2864.751,-0.1352160787203383
2864.801,-0.13502668484890548
2864.851,-0.06974859119857535
2864.901,0.008820285562428738
2864.951,0.053704210931991875
2865.001,0.04482691880144452
2865.051,-0.019655371840889935
2865.101,-0.09727133915504609
2865.151,-0.13573043136970386
2865.201,-0.10256229410895729
